"method","theta_hat","rank","ci_two_left","ci_two_right","ci_left","ci_uniform_left"
"RYS-Llama3.1-Large",0.123288278073449,37,14,76,15,11
"virtuoso-small-v2-tensopo",-0.406300429669815,75,32,94,35,26
"Cheng-2-v1.1",-0.649169234634305,84,46,98,52,35
"RombosBeagle-v2beta-MGS-3",-0.0805667863091757,56,21,88,24,15
"TheBeagle-v2beta-32B-MGS",0.000314123913355058,47,19,82,19,12
"lambda-qwen2.5-14b-dpo-te",-0.545779817201918,78,40,96,44,31
"tempesthenno-nuslerp-001",-0.667306818841269,87,55,98,59,35
"Qwen2.5-14B-1M-YOYO-V3",-0.602349898542969,81,44,98,48,32
"Josiefied-Qwen2.5-14B-Ins",-0.666497811473681,86,48,98,54,35
"NQLSG-Qwen2.5-14B-MegaFus.4",-1.33636829545632,98,84,100,88,76
"Q2.5-Veltha-14B",-0.24693125589243,67,29,90,31,20
"ECE-ILAB-Q1",-0.0507341140245599,53,21,84,24,13
"Virtuoso-Small-v2",-0.53329799377427,77,38,96,44,31
"Qwen2.5-14B-YOYO-V4-p1",-0.705637009461914,88,52,98,58,36
"Chocolatine-14B-Instruct-",-1.55317348733516,100,91,100,92,81
