"method","theta_hat","rank","ci_two_left","ci_two_right","ci_left","ci_uniform_left"
"openbuddy-llama3.3-70b-v2",-2.8908027275851,73,62,100,63,1
"Linkbricks-Horizon-AI-Ave.3",2.12823303378105,36,13,100,18,10
"huihui-ai-abliterated-Qwe",1.86514761844193,42,14,100,18,10
"Linkbricks-Horizon-AI-Ave.4",2.02352536744109,37,15,100,18,10
"ultiima-32B",4.4109220379546,16,9,100,9,4
"RYS-XLarge",1.99944292882857,39,18,100,19,10
"Qwen2.5-95B-Instruct",1.647325156834,43,19,100,20,10
"ultiima-72B-v1.5",7.40203320113523,3,1,43,1,1
"sky-t1-coder-32b-flash",1.96490434675394,41,15,100,18,10
"Llama-3.3-70B-Instruct",-1.10023972724199,67,44,100,45,2
"RomboUltima-32B",2.19908945857292,34,14,100,18,10
"calme-2.1-rys-78b",2.18603799020801,35,18,100,19,10
"calme-2.3-rys-78b",2.39495982065015,32,18,100,18,9
"calme-2.1-qwen2-72b",0.0242655878722218,57,36,100,42,9
"calme-2.2-rys-78b",2.00962219626301,38,18,100,19,10
"MG-FinalMix-72B",0.118583898078116,54,34,100,37,9
"EVA-Qwen2.5-72B-v0.2",3.46817157812738,21,10,100,11,9
"Qwen2-72B-Orpo-v0.1",0.377522602859305,52,32,100,33,9
"RYS-XLarge-base",1.99944292882856,40,18,100,19,10
"calme-2.2-qwen2-72b",-0.175789453923693,61,42,100,43,9
"Arcee-Nova",-0.0520946022119997,58,37,100,43,9
"L3.3-MS-Nevoria-70b",0.14897108774141,53,33,100,37,9
"Set-70b",-0.0956782469668696,59,41,100,43,9
"QwentileSwap",4.51543161907304,14,8,100,9,4
"li-14b-v0.4",-7.42100608809798,91,87,100,87,1
"tempmotacilla-cinerea-030",-3.41270681182075,85,59,100,63,1
"L3.3-Nevoria-R1-70b",-0.528806382208963,65,44,100,44,5
"Qwen2-72B-Instruct",0.0477494071143205,56,35,100,38,9
"Galactic-Qwen-14B-Exp2",2.97143435048979,26,12,100,13,9
"BigQwen2.5-52B-Instruct",2.48935973916541,31,15,100,18,9
"Llama-3.1-SauerkrautLM-70",-0.154047364973652,60,41,100,43,9
"Llama-3.1-70B-Instruct",-2.07366114345802,70,52,100,53,1
"Dracarys-72B-Instruct",0.0870139028284953,55,36,100,39,9
"Linkbricks-Horizon-AI-Ave.5",2.61883955295548,29,12,100,14,9
"Lamarckvergence-14B",-3.39212348608087,84,59,100,63,1
"Lix-14B-v0.1",-3.15707117285474,75,61,100,63,1
"calme-2.2-llama3.1-70b",-1.89468264688412,68,52,100,53,1
"NQLSG-Qwen2.5-14B-MegaFus",-3.36325677828846,82,59,100,63,1
"calme-2.3-llama3.1-70b",-1.97043345276996,69,52,100,53,1
"NQLSG-Qwen2.5-14B-MegaFus.1",-3.36161946247377,81,59,100,63,1
"orca_mini_v8_1_70b",-4.92636275976033,87,68,100,69,1
"Apollo-70B",-3.11041163070848,74,61,100,63,1
"ZYH-LLM-Qwen2.5-14B-V4",-7.68752841402111,92,87,100,87,1
"NQLSG-Qwen2.5-14B-MegaFus.2",-3.52473496336645,86,56,100,63,1
"Progenitor-V1.1-LLaMa-70B",-0.452359796502936,63,43,100,44,5
"70B-L3.3-Cirrus-x1",-0.476952736658101,64,43,100,44,5
"magnum-v1-72b",0.711817365470765,48,28,100,30,10
"magnum-72b-v1",0.632794211647612,49,29,100,32,10
"lamarckvergence-14b-tenso",-3.3373238229194,80,58,100,63,1
"li-14b-v0.4-slerp0.1",-3.27469587011936,76,59,100,63,1
"miscii-14b-0218",-3.28696991675838,77,60,100,63,1
"Cheng-2",-7.88285273246076,96,87,100,87,1
"NQLSG-Qwen2.5-14B-MegaFus.3",-9.32150580230505,98,89,100,91,1
"Llama3.3-70B-CogniLink",-5.93728055406377,88,74,100,77,1
"tempesthenno-ppo-ckpt40",-3.33692684987515,79,60,100,63,1
"RYS-Llama3.1-Large",-2.80069698181856,72,60,100,63,1
"virtuoso-small-v2-tensopo",-6.25515508763016,90,78,100,87,1
"Cheng-2-v1.1",-7.83427673628855,94,87,100,87,1
"RombosBeagle-v2beta-MGS-3",4.41092203795462,15,9,100,9,4
"TheBeagle-v2beta-32B-MGS",4.38341667887155,17,9,100,9,4
"lambda-qwen2.5-14b-dpo-te",-15.4318470016401,100,100,100,100,1
"tempesthenno-nuslerp-001",-3.29974152952709,78,58,100,63,1
"Qwen2.5-14B-1M-YOYO-V3",-9.29976581601511,97,89,100,91,1
"Josiefied-Qwen2.5-14B-Ins",-10.1486421054663,99,91,100,91,1
"NQLSG-Qwen2.5-14B-MegaFus.4",-7.74071834484863,93,87,100,87,1
"Q2.5-Veltha-14B",-3.38390532774146,83,59,100,63,1
"ECE-ILAB-Q1",-0.577869329629291,66,44,100,44,5
"Virtuoso-Small-v2",-6.2551550876099,89,78,100,87,1
"Qwen2.5-14B-YOYO-V4-p1",-7.85578294201789,95,87,100,87,1
"Chocolatine-14B-Instruct-",-2.4864778059759,71,58,100,63,1
